id,text,is_offensive,target
3d32d1c1-e2c6-42b0-a9f1-3d09a7c1356f,adam yaparsa yapsın kadınlar boşanmamalı,1,SEXIST
3e799115-6fa5-4b5c-a5c0-7adc80d88d5d,din adamı eğitimine ilişkin kısıtlamalar sürmektedir,0,OTHER
1cd4332a-de77-4ef0-91f2-b1662e51ab93,elektrik potansiyeli voltaj doğrusal integral aşağıdaki şekilde tanımlanır,0,OTHER
a0001eef-d8f5-4a30-8ea5-f427234e8c29,sikimin ucuna değmezsin,1,PROFANITY
927aa2d0-9e5d-4451-85e9-1aba4edc970a,akşamki maça gidiyor musun,1,OTHER
812699b5-15b4-4d3a-b5d1-ebe8b14a611a,oglun varsa okut kizin varsa hizmet ettir,1,SEXIST
dcd41d02-83cb-4681-a595-9c0fdbc3eb8a,boşuna yaşayıp oksijen tüketme bence zira değmezsin,1,INSULT
398adffe-7e23-414c-9570-90605aa71018,baban insanlık tarihinde büyük yara açmış,1,INSULT
e70bc216-f299-4a3f-871c-999e8ddb4b4e,çim olsan üstüne ayak basmam,1,INSULT
c7a93f9c-bcd7-4a08-bb28-4eba6fd9bab0,erkekler birer ot gibidirler bitecekleri yeşerecekleri belli olmaz illa gün otu hayvan yiyecek erkeklerin asıl yüzlerini dışarı çıkaracaklardır,1,SEXIST
d6d167a5-f2a1-4a5b-b965-c2bd3199dd9e,evi geçindiremeyeceksen senin adiliğin,1,INSULT
9d029ba4-bb3c-4691-a608-97973bd22557,kadınsa haddini bilecek,1,SEXIST
588c1862-eeb1-48d8-b076-74d54c8a1203,matematik yapmanın diğer kısımlarının ötesinde dünyadaki kaçıkça şeydir,0,OTHER
ad59a507-1776-4daf-949b-9b8b9fa063ac,buna göre ücret belirlenir,0,OTHER
1bb4610d-b3bd-46fc-81d8-998c722971b6,kalanlar gideni gönlünde taşır,1,OTHER
4cbdf284-6f42-4441-ada4-987f4c8d55bf,adamı sikseler uyanmaz,1,PROFANITY
23263985-d202-4a1f-83b2-4c3d14dcdbd1,müslüman mezarlığı hristiyan mezarlıkları farklı yerlerde,1,RACIST
a8193797-f66f-4ed4-a4de-4c88c1209998,sinfak ederim böyle düzenide yeride,1,INSULT
94efdfb3-af70-45d9-ad9d-59fc48ca0402,erkekler kadınlara göre fazla söz hakkına sahip olmalıdır,1,SEXIST
5676bb00-c3bb-4fe8-a98c-f338780dcd6a,kadınlar duygularıyla hareket ettiği işe uygun değildirler,1,SEXIST
d19cd69d-3366-4e8e-81cc-9a778a40fa57,i̇yi ipek kendini kırdırmez iyi kadın kendini dövdürmez,1,SEXIST
ce5ad95e-43a1-4b5a-a435-56411b27496f,hayatımda kadar saf insan görmedim,1,INSULT
058743fc-5e39-4181-ae55-4aba639250b0,40 yıldır patriğin eşeğini becermek,1,RACIST
526777f3-42ef-443f-825a-a0da2a466e71,kötü kadın dar ayakkabı gibidir,1,SEXIST
c9c51e40-1ef8-4951-aa6e-c057bf665639,olağanüstü durumlar işletmelerin normal faaliyetlerini engellemekte çalışma sermayesi miktarını arttırmaktadır,0,OTHER
6ddad8d7-49cf-4e8e-8e4e-1684f75e4003,devlet himayesindeki itirafçıları korucuları kendine bağlayarak basına buyruk hareket etmeye başladı,0,OTHER
2963b5e0-b558-43a2-a4b5-27880385c173,erzincan’li adama kiz mi verilir,1,RACIST
399d4197-f40f-426a-9e80-362c612a4018,normal olmayan bundan sonra başlıyor,0,OTHER
33b20f36-a2eb-4cb2-b383-1ee404a9a660,amcik agizli kancik,1,PROFANITY
f3f716e8-5e0e-4573-a44f-170bc5a0f6a2,alçak bi insansın arkamdan iş çeviriyorsun,1,INSULT
4f89d11c-4b85-4c04-b411-2733c060b860,spor sağlıklı yaşam ulusal mutfak konularından birindeki okul projemiz ortak arıyoruz,0,OTHER
94a4bdbd-609e-4c6e-a4d5-6f904c694c2d,pek araştırma laboratuvarı kök hücrelerle organ üretmek doku geliştirmek sağlık sorunlarına çare bulmanın peşinde koşuyor,0,OTHER
a50f08e6-cfb4-4730-8095-a310449c7274,boktan sünyada yaşıyoruz işte,1,PROFANITY
c4a91a74-78bf-4e0a-ae51-c9263d12c526,dubaide orta doğulu sayısı fazlayken amerikalı avrupalılar tarafından artık rağbet gördüğü denge değişti,0,OTHER
42183b38-2c6c-45b6-9e5b-eed6196d92ed,ister mavi ister siyah olsun kadınların gözlerine güven olmaz,1,SEXIST
d8e2345b-662a-4d39-baae-ea7a8837ed33,geri kalmış hindular ineğe tapıp pek hayvan katlediyorlar,1,RACIST
59c79ea6-e443-43c2-ab53-2a0c7ab38786,sıska halinle mi kaldıracaksın televizyonu,1,INSULT
ac034b75-54f1-4db6-b46d-9109414199cb,kuru götlü teneke,1,PROFANITY
c7c7e38b-2351-4065-a28d-d0475214f086,kürdün cocuğuna güvenilmez,1,RACIST
3eae3256-9a3d-4b65-a838-8ae6d14c9c66,kuru fasulye hal hazırda sofraların vazgeçilmezi bakliyat olduğu salatasının vazgeçilmez olması gayet normaldir,0,OTHER
ecc8b794-247d-4b47-92e7-dd39f4426730,ağzının yayını sikeyim,1,PROFANITY
3ca9ca48-a982-4776-b800-24dd76b10e41,sendeki inat kürtlerde yok,1,RACIST
12750e6e-5f0e-4c80-a2ec-87223950b190,kadın tek başına yolculuk yapamaz,1,SEXIST
fb3f8e08-8084-4aa7-b643-69cb7041f2e3,hayatımız arap saçına dönmüş,1,RACIST
05d744a5-1658-4ce0-b72a-f1414d51352c,icin olursa olsun sonucu bilinmeyen macerayla baskalarini suruklemeyi dogru bulmam,0,OTHER
168c1c5e-80ee-4a0a-b6f3-760202ee8c9e,bugününden memnun olan hemen yok,0,OTHER
24976b50-9d96-4d50-b412-960aa20984f7,seni kumda bi sikerim asfalt ağlar,1,PROFANITY
ba986005-7f1f-4399-9bef-2e52bf3c0dd9,maymun suratlı seni,1,INSULT
801762ee-1d1f-462f-ac43-f9ea09a8514b,kızlar öyle adam laf etmez,1,SEXIST
d9184662-994e-4124-8ddf-b855c87fcd04,bilge adam dijital medya reklam egitmeniyim ayni zamanda,0,OTHER
3990b768-e966-4223-aaa2-d6220bd159e5,amsız avrat,1,PROFANITY
4cdbd247-e2ac-4aff-b250-6b052b00b902,böyle estetik falan olacağım zaman böyle mi oluyor,0,OTHER
98810b2c-d80a-4251-badf-a47d5a07ae01,ablanın amını eniştenden iyi bilecen,1,PROFANITY
199ad278-e844-4c0a-bb11-47842c5768fa,kalpsiz vicdansız,1,INSULT
231deef8-f382-4c25-bc92-29a9566e58a4,acıma yetime döner koyar götüne,1,PROFANITY
42b5720f-393d-4234-938c-c12d07019d94,kepçe kulak,1,INSULT
dda596ef-ac8b-4f00-87a4-602c31f50dff,senin ben zürriyetini sikeyim,1,PROFANITY
99c78bdf-a15a-4d4f-a370-0592006de9e5,kadın başına otostop çektin,1,SEXIST
c899285b-a68d-4ead-bbfa-7c8e2266fb24,at gider karşı kapıda nallanır siki gelir bizim kapıda sallanır,1,PROFANITY
db5db235-c89c-4a83-a5c7-ba7b93999485,senin kafanın sikiyim,1,PROFANITY
0cc206b0-4975-450d-b05b-d50a99993424,nasılsa eleştirmenler albümü grubun eski çalışmalarına benzemesi nedeniyle eleştirmişlerdir,0,OTHER
ea900001-ed56-4fb4-9747-8651a4efca73,dangalakmısın nesin,1,INSULT
5c2fb330-2062-429d-9a57-ff90c0c0904d,moskof gavuru gibisin,1,RACIST
25c454e0-9ac2-4ac8-8d4d-2f093c3bd3a7,gavur ölüsü,1,RACIST
c716b6ee-bc16-40a4-91c4-4981c48dc305,öğleden sonra nuh un gemisi meteor çukurunu görmeye gidiyoruz,0,OTHER
1f5c2000-fc8a-4d1f-a6f9-9a5b8b405baa,hastane idaresi tarafından düzenlenen personel motivasyonuna katkının amaçlandığı etkinliğe tıp fakültesi hastaneler başhekimi prof,0,OTHER
44316f4e-8c0c-4ddd-82b5-771d982ddbd6,sürtüklük yapıp seni kabul etmem,1,PROFANITY
31c0f565-211f-4e06-ac63-292f381a1a28,bugüne kadar nerelerdeydin hayırsız evlat,1,INSULT
d93a7e79-4f8e-4743-8196-90db5b92d24a,sevimli olsun,0,OTHER
f940e57e-be10-4d92-831b-0dc728713da3,ananın amına yoğurt döker sike sike ayran yaparım,1,PROFANITY
823a9586-c086-409f-97ac-4901986a1a6e,düşüncelerin oldukça kirli,1,INSULT
a44fcd36-c06d-4109-81fa-8b00bb5265be,projeyi yürütmek fazla deneyimsizsin,1,INSULT
867bf181-f4c4-415a-9688-75a53a7f8a30,oğlan çocukları ödül kız çocukları cezadır,1,SEXIST
f60823fc-dc11-4171-8f04-5ce866b98c88,kitaplastirma fikri nereden cikti,0,OTHER
455b609e-6f87-4c3b-b6a2-21d0b387689a,seni koca memeli üç baş olmuşsun haberin yok,1,PROFANITY
4fd5deae-07ad-44c5-bf0c-54f97d2e1cc7,buna kendisini mecbur hissediyor,0,OTHER
0a718702-8674-463b-98a8-5cf5f491cfcd,iğrençsin ortalıkta osurulur,1,INSULT
e40bf73f-8aef-472a-82a6-a93d7937badd,babanın parası olmasa kimse yüzüne bakmaz,1,INSULT
381ea9eb-3ff4-4bee-83af-c7a08b19957d,unutulurmu yapılan orospu çocuklukları,1,PROFANITY
9821e2bc-6931-40e1-aa02-87016e6eaa6b,güneşte yanmış arap daşağı olmuş,1,RACIST
a40fb6aa-8bfa-4e29-a9b7-ec1b7824031f,geçerli bakış açısıdır,0,OTHER
9a4f7ef3-3329-41df-a763-62ec2fe77939,kapçık ağızlı,1,PROFANITY
16206a45-eb02-4ca9-b571-dad5addd989d,kelepir karşısında parlayan yahudi gözüyle tezgahları süzüyordu,1,RACIST
1e26f01a-ad67-4bb6-bb59-36a771c28652,erkek adam epilasyon yapmaz,1,SEXIST
7e14f445-345b-4795-b2b5-1d6118274d94,kadınlar ağzını tutup oturmasını bilmeli,1,SEXIST
e1717310-7562-4eff-b4e2-5f99d6d842a7,zaman sonra gerçekten sevinç merhamet aradığı yeniden aramaya çıkar böyle sürüp gider,0,OTHER
d8558e10-83ca-4832-a989-0ac2a2f5ab1d,ananı avradını milyon ton sikim,1,PROFANITY
a8b4de83-1111-4496-9382-b33f4e6b47bd,suriyeliler kadar aç gözlü,1,RACIST
09e8211d-0a25-4e9d-a1d8-dc6775dd381a,sikimle bile muhatap olmazsın,1,PROFANITY
f59d98c8-17d0-49f6-a057-3f05bbb9d7cf,senin tepeni sikerim,1,PROFANITY
8513bf2c-9da9-4079-baec-c5f89fad12b6,sevilecek değilsin,1,INSULT
4721d87f-f23b-426d-9510-7a2cd7d4c7ee,birazda beyninizi kullanın,1,INSULT
d8286dfa-7f36-4c79-b762-a0533c15aa22,ailenden boş delik bırakmam,1,PROFANITY
9ae515e2-cfa7-4d7d-b5ac-ea7cfb27ad7a,egosunu siktigim,1,PROFANITY
d37d3c45-f5d8-47e7-bfbb-aa2c857125bf,sabah saatlerinde başlayan akşam saatlerine kadar süreceği bildirilen grev sonrasında x hava yolları resmi web sayfasında uçuşları iptal ettiğini açıkladı,0,OTHER
b56567bd-ab63-454b-a65e-fb0468d1a3b0,amının düzünü sikeyim,1,PROFANITY
e7b506d8-767b-4a26-966d-de3c7f0c3332,diyosun gevşek,1,INSULT
82532026-59f2-48eb-9e38-31d6ba31ac14,adam dövüş,1,SEXIST
a0c60184-04a9-443a-abf8-5229b4d52d0e,liseye devam ediyorsun,0,OTHER
a8ebc4d9-e0bd-4dcb-8a93-77dabc05e4c7,amına çaktığım,1,PROFANITY
4ecb25c0-b2f7-4b82-bfd9-832549e4fd74,agzina salincak kurar sallana sallana sicarim,1,PROFANITY
23a16464-95e9-48be-8651-b47121239762,bilgisiz adamlarla konuşmak sıkıcıdır,1,INSULT
4b41b586-8661-4a20-b734-6bb6b9a50299,kara cisim frekanslarda aşağıdaki denklem geçerlidir,0,OTHER
29d0d260-8683-415d-a697-b3bd59ce719f,ülkenin kalınmasının önemli koşullarından eğitimdir ancak yetenekli hiçbir genç şartlar altında öğretmen olmak istemiyor,0,OTHER
85605169-ef07-465f-b4f9-ce2232fcdc46,sürücüden zararları talep ettiler,0,OTHER
03fa1385-b8fe-436e-a51f-9fa3a2cddd85,bolu büyük cami mahallesinde atatürk sokağındadır,0,OTHER
807d02a2-64a2-48ff-8770-657ec21e0f01,müslümanları kimse sevmez,1,RACIST
f3ce5758-4f66-47ee-92e3-6e8d757b07bd,ananı bi sikerim baban bile ayakta alkışlar,1,PROFANITY
d66f9a58-facf-4125-be1e-021ac1885786,kafadan hastasın,1,INSULT
5571c5f2-ca54-471d-9278-2fb6064fb649,olaylar adeta merkezden planlanıyor yayılıp organize hareket haline gelmiş sadece değil,0,OTHER
cc383c51-a8fe-470e-ab29-a0530502bec9,mal oğlu mal,1,INSULT
e869dbe9-b389-4ea3-8222-3c0db03c111c,yeter kadar zaman suriyelilere bakıldığı artık kendi milletimize bakılsın,1,RACIST
02e7b24f-f6cf-4e70-8cc1-b6ed3e336349,hayır kendim yazıyordum hepsini,0,OTHER
1c7c852c-1558-4c1c-bfcc-5dc2b0fd8997,kadın bateri çalamaz,1,SEXIST
3b93a85a-7a2c-47e7-9d9f-9952db65817f,edepsiz mahluk seni,1,INSULT
90c39f57-9fc2-425c-9c7d-45e457353dcd,herşeyin anasını siktiniz,1,PROFANITY
36d95b04-4a31-475a-a45d-2bd0d849aa51,akşama kadar evdesin iş yaptın da yoruldun be kadın,1,SEXIST
e70b0c4c-2038-420e-a69b-e1bf818a829a,böyle parayı eşya hizmet satın almada kullanabilirler,0,OTHER
85431406-fd1a-41ca-868c-2d0baaee6cc5,karısını siktiren gavat,1,PROFANITY
d1f7c557-5042-4a92-a168-677646394e64,asagi mahalle karilari konusuyosun,1,RACIST
1db1dd3f-d1a1-4cd5-a43b-bd877bbaeb73,ruslar kendi halkına eziyet eden millettir,1,RACIST
bc9eae26-c03e-492d-bad2-b237b6553f9b,internette kadın giyim ürünleri mi arıyorsunuz,0,OTHER
8aa852f6-2f51-4eee-929a-4f23d83052ab,raporun yazı biçimi büyüklüğü biçim menüsünden belirlenebilir,0,OTHER
b8745f8e-33c1-4573-8a5c-326b303c8df5,kadın erkek işini yapamaz,1,SEXIST
d2f72270-a878-46dc-9a3e-902cb9e52c8d,seni aydinlatan gunesi sikeyim,1,PROFANITY
8116d1f7-2ea0-48aa-8f6c-839ad849af31,kadın erkeğide rezil eder veziride,1,SEXIST
cdedda18-c985-4748-b867-0cd76bece76c,arapları kimse sevmez,1,RACIST
0cb476ab-0472-4fae-a49f-60f06f03b66a,suriyelere hayat şahane savaş bahane,1,RACIST
f8e68d90-cfca-4dc0-9e48-6fa140aa7660,seni siker bayıltır işer ayıltırım,1,PROFANITY
c0108797-0edb-4237-8fca-0f0d6f518464,kız kardeşini berdel karşılığı sikerim,1,PROFANITY
8e0f47b5-1869-4f98-a749-76bd9726c224,feryadını sikeyim,1,PROFANITY
26b482ac-a10e-4567-abd4-1ecfcd29223c,zeka olarak aşağıda,1,INSULT
5afcd441-1135-46de-96a6-179994c41d34,kurt parayi bulunca adam oldurur kari getirir,1,RACIST
9b687ef4-dde4-44a6-8b10-ac162b71829c,besle itini siksin götünü,1,PROFANITY
4508af9a-0e64-4c64-a558-b03708572f74,got deligini buyuteyim,1,PROFANITY
1fefc228-25a1-485d-92d8-89ebf36d289a,göt insanlar var sik sik doymaz,1,PROFANITY
3dc9ba1b-3a7a-403d-b7ea-e6125ef51289,eşşeği siken ossuruğuna katlanır,1,PROFANITY
b10bbf59-9576-4c85-8c45-58ee2c4d33e3,yanan yerlerine buz sokarım,1,PROFANITY
799ba0ad-f42e-402a-a9db-8a4bf43b7331,kadın kocasından iki adım geriden yürümeli,1,SEXIST
02b19ef2-e8a3-472e-aa40-f8f15f00aabb,adamlık dersini senden alacak değilim,1,SEXIST
94901d95-8deb-4a27-84af-9630afc8969d,gelen gideni aratmaz dalyarakları abarttık,1,PROFANITY
cd7d820e-9500-4032-9fee-9ff967b6f459,araplar dünyanın zararlı soyudur tükenmelidir,1,RACIST
85aff0b6-1886-4cbd-a173-513c2bd6bd93,cumaya gitmeyen insansın bana dinden bahsetme,1,INSULT
e6353b28-0d6d-4101-bc3f-8d1ff6a31325,özellikle kritik işler yapan yerlerde önem kazanıyor,0,OTHER
5c5af9c1-2b8f-48c6-b7ff-7f5478564064,hazırlık dönemi hazırlık döneminin başlangıcı olan birinci hazırlık devresi genel geliştirici antrenman düzenlemelerini içerir,0,OTHER
6fb60207-b285-490f-b67d-3f2aea3c545a,gavur eziyeti başka değil,1,RACIST
0af4ecaf-4604-4f01-9001-55334bbda6f7,i̇stediği hareket eden kadın oynaktır,1,SEXIST
41170a0a-ff19-425f-9167-25552597df32,tom kasten cami kırdı,0,OTHER
e5de4c64-6b7c-4763-9d76-34ab6ddfb8ce,kadınların ufak dekoltesi bile erkeklere çağrıdır,1,SEXIST
dc4f15fd-2f1b-4f7d-910e-9fa92e0e2c97,hintliler yemeği elinle yeme,1,RACIST
dea5b89e-442f-43cc-8c7e-2bb596992e2c,polimerin yapısı belirlenir,0,OTHER
e1fbd60d-5eba-4834-b0ad-dd9f13a92518,kadın dediğin mutfakta aşçı sokakta hanımefendi,1,SEXIST
d309c3af-30c2-4ce7-8247-1fd86c27a404,başkalarını mutlu etmek kendinizi üzmeyin sıçın ağzına,1,PROFANITY
34877662-a4fe-4fba-9c1b-cc0eb74b835f,onlar onu zorla aldılar,0,OTHER
51c2e99f-7dd4-42e6-82c0-afc1f27b6837,senin yolunu yordamını sikerim,1,PROFANITY
ab99ee9c-9f15-4d4f-9a7b-79914e2eb821,bugün devlet millet olarak yaşadığımız birçok sorunun temelinde yatan faktörlerden birisi budur,0,OTHER
fbac395c-6f3f-411e-8e9a-f8d6139c0dcc,cinsellik karşılıklı saygı sevgi anlayış üzerine kurulmalıdır,0,OTHER
031c36a2-9f24-4e49-bafd-aa66cba8de34,sikicem senin orospu hallerini,1,PROFANITY
8d50287d-c045-407d-a668-4b66512133ae,yarak yarak konuşma,1,PROFANITY
9e75b5d7-c940-465a-81f6-396808986f63,beyazlar herkesin kanını emiyorlar,1,RACIST
32b46e32-0751-46eb-ae55-0e1a7793ce95,hemen iştahım yok,0,OTHER
a1f04554-c700-40bc-93a0-f4bd0f94f68d,konyalılar yobazdır,1,RACIST
65573949-dbfc-462f-8538-ae055b3ced2a,kadar çıkarcı olduğunu tahmin edemezdim,1,INSULT
853e0d9b-1567-4f81-9160-b5d724a1956e,ağrısı olan olmayan kadın kendi kendini muayene etmeyi alışkanlık haline getirmelidir,0,OTHER
f7fbd037-8d15-4172-8207-0e6bb62b4839,seviyorsan git ecdadını sik,1,PROFANITY
dc54c894-5829-4497-8c37-63587add79d5,ateşe demiri erittiriyor topraktan ekmek şarap alıyordu,0,OTHER
62a0d38a-9b98-4931-825d-e9c4e969d609,patlak prezervatif çocuğu,1,PROFANITY
12eebd11-4f64-40c9-a56e-dc8c4cd0e78c,yamuk yapma götüme,1,PROFANITY
24beaf58-322c-4a6e-a9bc-e0a6b764474f,birinci emelleri oğullarına yahut kardeşlerine çirkin kız almaktır,0,OTHER
7d9361ef-4b1d-48af-b666-dc93404af54f,suriyeliye ev yok,1,RACIST
47182061-1865-4e97-8799-594990c3b12f,götürürler merkeze siktirirler herkese,1,PROFANITY
4689f96e-607d-4dd6-adb0-87e63a692345,benzer şekilde kedi yavrusu içgüdüleri sayesinde kediye dönüşür,0,OTHER
f6ab4678-05f2-4cb6-b21f-3bf54972a478,tecavüzcü coşkunlar bakıp durma,1,INSULT
a2497690-5201-4c28-bdb8-4206ea672765,ekipte cücemiz eksikti oldu,1,INSULT
3fba46b1-5fe9-4517-b26e-43693944742a,takımı toplasan adam etmez,1,INSULT
b1ed7eef-1ac3-404e-807a-fb515b28234b,öküzün trene baktığı bakıyorsun,1,INSULT
035cd27d-c32a-40a6-9e56-73f06e26448d,oyuncu gezegenin doğasını düzenleyebilen devleri yönlendirerek hayat oluşturur genetik değişiklikler yapar,0,OTHER
7ee2ccef-d904-4313-89a8-dd2bd25fc26c,beynine boşalayım,1,PROFANITY
70ee697c-799f-4322-b25b-30c9d21f2b12,erkek yapınca çapkın kadın yapınca oruspu olur,1,SEXIST
1fad625d-19fc-45d9-b85d-ad33426cfd26,hepinizi şişenin içie koyar sallar sallar ilk çıkanı sikerim,1,PROFANITY
8b64f130-1191-49d7-83a6-f9b58ba4d7bd,kafasız kevaşe,1,INSULT
7ee8e098-3f61-4f02-b584-e678854338b8,kadının görevi hamile kalmaktır,1,SEXIST
131005de-0738-4545-bb1e-bd809410b396,kalıp kıyafetle adam adam olur,1,SEXIST
55837364-b9a2-4b35-aaad-636c629f9c0c,işini bilmeyen çavuşlar döner götünü avuçlar,1,PROFANITY
19766986-8137-463f-bf3e-db087ac392aa,uzun süre görevden uzakta kaldı,0,OTHER
c82587e1-15e3-4c2b-8883-98fd3dcd55fa,zeka seviyen yetmez,1,INSULT
238032a7-7d1e-400c-bd06-2b07281d7e93,başka türlü yapamam ben burada yaşıyorum,0,OTHER
5995eda5-56c5-4870-9c55-a4fad8cadf2c,kadının teliyle oyun oynanmaz,1,SEXIST
d43a719b-c658-4a2a-a916-eea912a78e20,kürt buldu tanışı kaldı,1,RACIST
31541303-ec67-477d-a844-511f30cd435d,ağzınla sikişeyim,1,PROFANITY
1b87fb2f-3eb2-46eb-91f8-3b59bb9c483e,başörtüsünü sümerlerde fahişeler takardı,1,RACIST
52671da8-4723-4fde-bfa5-747adbf2598e,ağzının ortasına salıncak kurar gelir gider sıçarım,1,PROFANITY
f44755ea-d52d-46b7-a90e-dfbd5f675747,sende lafı götünden anlıyorsun,1,PROFANITY
4d1bdb2b-b1c4-4047-946d-3c6ba2d3274c,gavurun ekmeğini yiyen gavurun kılıcını çalar,1,RACIST
77e57a79-d932-4d56-9022-4db8e663654a,rallici kadın olamaz,1,SEXIST
e697a6c6-bdb6-4ce2-a39a-515d68216f9c,kürtlere artık hak yok,1,RACIST
2d9f232b-fad2-4b9b-aea2-9667f74b7374,erkekler kalpleriyle değil düşünceleriyle yaşar,1,SEXIST
a8f39e12-0aac-453d-bf1d-0978d7d07bb1,yahudi milleti fırsatçı,1,RACIST
17975109-df54-41c3-bb15-6385c0e59dd4,davet mektubu sahibi misafirlerin kayıt konaklama ücretleri kendilerine aittir,0,OTHER
ac131fbb-4bcb-4218-8b99-768914b2e967,karı dırdırından bıktım,1,SEXIST
417f51ef-5960-4ca1-8801-3759daf8dc70,zayıflık kişinin vücut ağırlığının yaşına cinsiyetine boyuna göre hesaplanmış normal değerlerden düşük olması,0,OTHER
36120fc1-89c2-4417-86f5-f79e8eccaf9d,babanın altına yatıp gözünün içine bakan karını sikeyim,1,PROFANITY
dd32c36f-adac-45d1-afd4-c4d7bb4459e7,kafasını kaldırdı ırmağın üstündeki dallarla örülü kafesi andıran kubbeye baktı,0,OTHER
4801006d-6931-4a60-a8aa-ea6b85cb97e4,erkek dediğin oynamaz,1,SEXIST
810a9e39-02cf-4c70-b7d1-7f4264ab71b4,puştun teki,1,PROFANITY
f6aeae49-99dc-4417-ba21-d49bfed91651,kadın yöneticinin konuşmaları erkek müfettiş tarafından dikkate alınmadı,1,SEXIST
54c67b5c-4345-4a1e-ad0b-d2a7be5279f1,kürtten evliya olmaz,1,RACIST
db6b873b-1ab8-40b5-acb1-801e06109a89,dogulular yalancidir,1,RACIST
e4c58759-a1e4-4bb9-a476-360e0ccb9baf,erkekler kadınlardan akıllıdır,1,SEXIST
43fcae4f-8990-462f-a64f-1a1e8d079933,tıklayınız kadınları kızdıran şeyler,0,OTHER
90714da2-b341-4457-bffd-b53eaa89971d,amacı daima yeni şeyler öğrenmek,0,OTHER
af5b28a3-6915-4f83-b602-a9c8019ba1d5,kadar orospu çocukluğu yapıp af dilemeye gelmeyin sikerler,1,PROFANITY
9e5bec03-a507-443c-b151-3580eb9f93bc,allah akıl dağıtırken şemsiye mi tutuyordun,1,INSULT
996ef985-67a8-4cf2-88fa-18e9273fd0cf,erkeklerin hayatında delikanlı dostları olur,1,SEXIST
ab89c7ce-4140-4c76-bd9d-cebd2fc355b4,bankacılığıyla alakalı numaradır,0,OTHER
59718670-7113-4ac1-84ed-0184bcba4533,ulaşım yaptınız,0,OTHER
8a9dffbe-6aaa-4c7a-87f2-10c42e410544,çocuklar tarafından ilgi duymaya ün salmaya başlayınca kedi köpek domuz çocuklar birçok başarılı hayvan temalı oyuncaklar üretti,0,OTHER
ac87cded-5530-4e23-8570-2349f31fc0d4,senin işi becereceğinden adım emindim,0,OTHER
c2ee184f-eff8-46d2-babf-ec04aaad89c8,yörük bilir bayramı lık lık içer ayranı,1,RACIST
23147ec7-0371-452d-8f56-24bcb4343420,siyahiler suç işleme makinesi,1,RACIST
79c8d69c-6947-4aa9-8ab4-217c74bc84b9,götüme kaş göz çizsem senden güzel olur,1,INSULT
47d15e0f-8b1f-4f01-a9f5-66e05e6d4af8,objektif kısa odak uzaklığında saniye bekletildikten sonra kalan saniye içinde uzun odak uzaklığına getirilmiş poz çekilmiştir,0,OTHER
e7b431a9-26d5-4d0f-b17b-0b61c505b1ae,çokta güzel sikerler seni,1,PROFANITY
3fd4ad25-acac-4add-b274-75806b5b72ff,olmaz olsun böyle hizmet,0,OTHER
484eebe9-165a-4040-99ab-089e0e2178bc,amınakodumun gavatı,1,PROFANITY
d34dbacb-b0ca-4154-a5b5-98acf65a08c4,kadınların çoğu ahmaktır,1,SEXIST
07b9e9d0-bb5d-4a54-9844-49c89096b2a5,çingeneler çiçek satar,1,RACIST
004b0bd6-18c5-4fb0-ac41-d51e5504c9ba,ona destek olmak onunla hareket ettik,0,OTHER
bda2256f-82be-4b1b-92f3-57b7f88f99c4,doğru yapıyoruz,0,OTHER
7e1d274f-041c-483b-a73c-89fa7b9f69e8,lazın kafası 12den sonra çalışır,1,RACIST
aa7e264e-db63-44c5-b71d-0e353bf9b280,hayatımda senin kadar karaktersiz birini tanımadım,1,INSULT
2960c506-2038-4d68-a7f2-12044c84bf5a,kadın kılıklı seni,1,SEXIST
1cfe0a38-c1fb-4ce2-ba69-167057f18c42,türkiye iş müessesesi resmi web sayfası vasıtasıyla kamuya özele on binlerce eleman alımı inşa ediliyor,0,OTHER
da865b63-06c9-4ce9-a834-1af358652947,merak karı mısın,1,SEXIST
9baae196-8e55-41d3-a4bd-5b46329b243f,saatte kendi başına dönebiliyorsun kadınlığını bil evinde kal,1,SEXIST
9b86a4f6-8f47-4c1c-85d7-b211f40c7a0d,domalak gözlü,1,INSULT
7d39ddee-6d97-4141-b809-82fd446d5838,tecavüzden hüküm giymiş erkeğin suçu kadının açıklık durumuna göre hafifleyebilir,1,SEXIST
35b80a02-df36-4a4e-a736-52586a0432c7,in kimyasal mücadelesi üzerinde araştırmalar,0,OTHER
af775b4a-722f-4532-bbf1-c78aa42317e1,söz konusu etkinlikte sanayiciler proje sahipleri ikili görüşmelerde bulunarak kendilerine uygun projeleri tanıma fırsatı yakalamışlardır,0,OTHER
4c74b90d-4128-4d39-936f-88fc9f43ff02,yüksek maliyetli transferler yapmak istemiyoruz,0,OTHER
8cb4fe5a-3468-4d31-bab2-e6d6281ac4fd,mart kedisi miyaklama,1,INSULT
f024acde-558c-4dbc-832d-da394b76b055,çingene kılıklı yine geldi,1,RACIST
827d41eb-5a70-42b2-88f9-d5c9b82de726,okumamış cahil cühela,1,INSULT
028532ad-151b-42fc-ac2d-ed5d822dd094,arkadaş dedik düşmanımdan beter çıktın,1,INSULT
b9323880-acab-4f57-9a61-f27c04bc60ca,suriyeliler kadar rahatlarki nasılsa ceza almıyorum herşeyi yapıyorlar,1,RACIST
cdf1c5bb-9cb8-4ba4-a964-1409d903f58b,emzik veren değil amcık veren sevilirmiş,1,PROFANITY
